timestamp,temperature.gpu,utilization.gpu [%],utilization.memory [%],memory.used [MiB],memory.total [MiB],power.draw [W],fan.speed [%],clocks.current.sm [MHz],clocks.current.memory [MHz]
2026/07/04 19:10:33.511,48.76,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.805 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:10:34.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.774 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:10:35.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.795 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:10:36.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.816 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:10:37.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.816 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:10:38.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.816 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:10:39.511,48.76,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.816 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:10:40.511,48.76,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.816 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:10:41.511,48.76,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.805 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:10:42.511,48.76,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.805 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:10:43.511,48.76,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.827 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:10:44.511,48.76,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.827 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:10:45.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.837 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:10:46.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.816 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:10:47.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.816 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:10:48.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.816 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:10:49.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.816 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:10:50.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.827 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:10:51.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.816 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:10:52.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.827 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:10:53.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.827 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:10:54.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.816 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:10:55.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.827 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:10:56.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.816 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:10:57.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.827 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:10:58.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.837 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:10:59.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.827 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:11:00.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.827 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:11:01.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.816 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:11:02.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.827 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:11:03.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.816 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:11:04.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.805 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:11:05.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.837 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:11:06.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.827 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:11:07.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.805 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:11:08.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.816 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:11:09.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.827 W,[N/A],182.32 MHz,429.3 MHz
2026/07/04 19:11:10.511,47.7,0.0 %,0.0 %,2.12 MiB,8640.06 MiB,3.827 W,[N/A],190.8 MHz,429.3 MHz
2026/07/04 19:11:11.511,47.7,0.0 %,0.0 %,150.52 MiB,8640.06 MiB,12.476 W,[N/A],190.8 MHz,11661.06 MHz
2026/07/04 19:11:12.511,53.0,98.58 %,0.0 %,150.52 MiB,8640.06 MiB,35.69 W,[N/A],2973.3 MHz,12721.06 MHz
2026/07/04 19:11:13.511,54.06,98.58 %,0.0 %,150.52 MiB,8640.06 MiB,38.828 W,[N/A],2973.3 MHz,12721.06 MHz
2026/07/04 19:11:14.511,54.06,98.58 %,0.0 %,150.52 MiB,8640.06 MiB,38.87 W,[N/A],2973.3 MHz,12721.06 MHz
2026/07/04 19:11:15.511,54.06,98.58 %,0.0 %,150.52 MiB,8640.06 MiB,38.881 W,[N/A],2973.3 MHz,12721.06 MHz
2026/07/04 19:11:16.511,54.06,73.14 %,0.0 %,150.52 MiB,8640.06 MiB,34.121 W,[N/A],3005.1 MHz,12721.06 MHz
2026/07/04 19:11:17.511,54.06,74.2 %,0.0 %,150.52 MiB,8640.06 MiB,33.719 W,[N/A],2996.62 MHz,12721.06 MHz
2026/07/04 19:11:18.511,54.06,74.2 %,0.0 %,150.52 MiB,8640.06 MiB,33.74 W,[N/A],3005.1 MHz,12721.06 MHz
2026/07/04 19:11:19.511,54.06,74.2 %,0.0 %,150.52 MiB,8640.06 MiB,33.687 W,[N/A],3005.1 MHz,12721.06 MHz
2026/07/04 19:11:20.511,54.06,75.26 %,0.0 %,150.52 MiB,8640.06 MiB,34.068 W,[N/A],3005.1 MHz,12721.06 MHz
2026/07/04 19:11:21.511,56.18,97.52 %,0.0 %,150.52 MiB,8640.06 MiB,38.605 W,[N/A],3012.52 MHz,12721.06 MHz
2026/07/04 19:11:22.511,56.18,97.52 %,0.0 %,150.52 MiB,8640.06 MiB,39.485 W,[N/A],3005.1 MHz,12721.06 MHz
2026/07/04 19:11:23.511,56.18,97.52 %,0.0 %,192.92 MiB,8640.06 MiB,39.517 W,[N/A],3005.1 MHz,12721.06 MHz
2026/07/04 19:11:24.511,56.18,106.0 %,1.06 %,192.92 MiB,8640.06 MiB,40.185 W,[N/A],2893.8 MHz,12721.06 MHz
2026/07/04 19:11:25.511,56.18,106.0 %,1.06 %,192.92 MiB,8640.06 MiB,40.121 W,[N/A],2901.22 MHz,12721.06 MHz
2026/07/04 19:11:26.511,56.18,106.0 %,1.06 %,192.92 MiB,8640.06 MiB,40.132 W,[N/A],2893.8 MHz,12721.06 MHz
2026/07/04 19:11:27.511,57.24,106.0 %,1.06 %,192.92 MiB,8640.06 MiB,40.174 W,[N/A],2893.8 MHz,12721.06 MHz
2026/07/04 19:11:28.511,57.24,106.0 %,1.06 %,192.92 MiB,8640.06 MiB,40.195 W,[N/A],2893.8 MHz,12721.06 MHz
2026/07/04 19:11:29.511,57.24,106.0 %,1.06 %,192.92 MiB,8640.06 MiB,40.195 W,[N/A],2893.8 MHz,12721.06 MHz
2026/07/04 19:11:30.511,57.24,106.0 %,1.06 %,192.92 MiB,8640.06 MiB,40.153 W,[N/A],2893.8 MHz,12721.06 MHz
2026/07/04 19:11:31.511,57.24,104.94 %,1.06 %,192.92 MiB,8640.06 MiB,40.185 W,[N/A],2901.22 MHz,12721.06 MHz
2026/07/04 19:11:32.511,57.24,106.0 %,1.06 %,192.92 MiB,8640.06 MiB,40.185 W,[N/A],2901.22 MHz,12721.06 MHz
2026/07/04 19:11:33.511,58.3,106.0 %,1.06 %,192.92 MiB,8640.06 MiB,40.227 W,[N/A],2901.22 MHz,12721.06 MHz
2026/07/04 19:11:34.511,58.3,106.0 %,1.06 %,192.92 MiB,8640.06 MiB,40.238 W,[N/A],2893.8 MHz,12721.06 MHz
2026/07/04 19:11:35.511,58.3,106.0 %,1.06 %,294.68 MiB,8640.06 MiB,40.248 W,[N/A],2885.32 MHz,12721.06 MHz
2026/07/04 19:11:36.511,58.3,106.0 %,3.18 %,294.68 MiB,8640.06 MiB,41.849 W,[N/A],2877.9 MHz,12721.06 MHz
2026/07/04 19:11:37.511,58.3,106.0 %,3.18 %,294.68 MiB,8640.06 MiB,41.859 W,[N/A],2877.9 MHz,12721.06 MHz
2026/07/04 19:11:38.511,58.3,106.0 %,3.18 %,294.68 MiB,8640.06 MiB,41.881 W,[N/A],2877.9 MHz,12721.06 MHz
2026/07/04 19:11:39.511,58.3,106.0 %,3.18 %,294.68 MiB,8640.06 MiB,41.912 W,[N/A],2877.9 MHz,12721.06 MHz
2026/07/04 19:11:40.511,58.3,106.0 %,3.18 %,294.68 MiB,8640.06 MiB,41.859 W,[N/A],2877.9 MHz,12721.06 MHz
2026/07/04 19:11:41.511,59.36,106.0 %,3.18 %,294.68 MiB,8640.06 MiB,41.934 W,[N/A],2877.9 MHz,12721.06 MHz
2026/07/04 19:11:42.511,59.36,106.0 %,3.18 %,294.68 MiB,8640.06 MiB,41.934 W,[N/A],2877.9 MHz,12721.06 MHz
2026/07/04 19:11:43.511,59.36,106.0 %,3.18 %,294.68 MiB,8640.06 MiB,41.912 W,[N/A],2877.9 MHz,12721.06 MHz
2026/07/04 19:11:44.511,59.36,106.0 %,3.18 %,294.68 MiB,8640.06 MiB,41.944 W,[N/A],2877.9 MHz,12721.06 MHz
2026/07/04 19:11:45.511,59.36,106.0 %,3.18 %,294.68 MiB,8640.06 MiB,41.997 W,[N/A],2877.9 MHz,12721.06 MHz
2026/07/04 19:11:46.511,59.36,106.0 %,3.18 %,294.68 MiB,8640.06 MiB,42.029 W,[N/A],2877.9 MHz,12721.06 MHz
2026/07/04 19:11:47.511,59.36,106.0 %,3.18 %,498.2 MiB,8640.06 MiB,42.008 W,[N/A],2877.9 MHz,12721.06 MHz
2026/07/04 19:11:48.511,59.36,106.0 %,3.18 %,498.2 MiB,8640.06 MiB,42.018 W,[N/A],2846.1 MHz,12721.06 MHz
2026/07/04 19:11:49.511,60.42,106.0 %,3.18 %,498.2 MiB,8640.06 MiB,41.849 W,[N/A],2846.1 MHz,12721.06 MHz
2026/07/04 19:11:50.511,60.42,106.0 %,3.18 %,498.2 MiB,8640.06 MiB,41.923 W,[N/A],2846.1 MHz,12721.06 MHz
2026/07/04 19:11:51.511,60.42,106.0 %,3.18 %,498.2 MiB,8640.06 MiB,41.902 W,[N/A],2846.1 MHz,12721.06 MHz
2026/07/04 19:11:52.511,60.42,106.0 %,3.18 %,498.2 MiB,8640.06 MiB,41.934 W,[N/A],2846.1 MHz,12721.06 MHz
2026/07/04 19:11:53.511,60.42,106.0 %,3.18 %,498.2 MiB,8640.06 MiB,41.881 W,[N/A],2846.1 MHz,12721.06 MHz
2026/07/04 19:11:54.511,60.42,106.0 %,3.18 %,498.2 MiB,8640.06 MiB,41.944 W,[N/A],2853.52 MHz,12721.06 MHz
2026/07/04 19:11:55.511,60.42,106.0 %,3.18 %,498.2 MiB,8640.06 MiB,41.923 W,[N/A],2846.1 MHz,12721.06 MHz
2026/07/04 19:11:56.511,60.42,106.0 %,3.18 %,498.2 MiB,8640.06 MiB,42.008 W,[N/A],2853.52 MHz,12721.06 MHz
2026/07/04 19:11:57.511,60.42,106.0 %,3.18 %,498.2 MiB,8640.06 MiB,42.008 W,[N/A],2853.52 MHz,12721.06 MHz
2026/07/04 19:11:58.511,60.42,106.0 %,3.18 %,498.2 MiB,8640.06 MiB,41.912 W,[N/A],2846.1 MHz,12721.06 MHz
2026/07/04 19:11:59.511,60.42,106.0 %,3.18 %,828.92 MiB,8640.06 MiB,41.987 W,[N/A],2846.1 MHz,12721.06 MHz
2026/07/04 19:12:00.511,60.42,106.0 %,3.18 %,828.92 MiB,8640.06 MiB,41.902 W,[N/A],2830.2 MHz,12721.06 MHz
2026/07/04 19:12:01.511,60.42,106.0 %,3.18 %,828.92 MiB,8640.06 MiB,41.912 W,[N/A],2830.2 MHz,12721.06 MHz
2026/07/04 19:12:02.511,60.42,106.0 %,3.18 %,828.92 MiB,8640.06 MiB,41.934 W,[N/A],2830.2 MHz,12721.06 MHz
2026/07/04 19:12:03.511,60.42,106.0 %,3.18 %,828.92 MiB,8640.06 MiB,41.923 W,[N/A],2830.2 MHz,12721.06 MHz
2026/07/04 19:12:04.511,60.42,106.0 %,3.18 %,828.92 MiB,8640.06 MiB,41.902 W,[N/A],2830.2 MHz,12721.06 MHz
2026/07/04 19:12:05.511,60.42,106.0 %,3.18 %,828.92 MiB,8640.06 MiB,41.902 W,[N/A],2830.2 MHz,12721.06 MHz
2026/07/04 19:12:06.511,60.42,106.0 %,3.18 %,828.92 MiB,8640.06 MiB,41.881 W,[N/A],2830.2 MHz,12721.06 MHz
2026/07/04 19:12:07.511,60.42,106.0 %,3.18 %,828.92 MiB,8640.06 MiB,41.912 W,[N/A],2830.2 MHz,12721.06 MHz
2026/07/04 19:12:08.511,60.42,106.0 %,3.18 %,828.92 MiB,8640.06 MiB,41.849 W,[N/A],2830.2 MHz,12721.06 MHz
2026/07/04 19:12:09.511,60.42,106.0 %,3.18 %,828.92 MiB,8640.06 MiB,41.859 W,[N/A],2830.2 MHz,12721.06 MHz
2026/07/04 19:12:10.511,60.42,106.0 %,3.18 %,828.92 MiB,8640.06 MiB,41.859 W,[N/A],2830.2 MHz,12721.06 MHz
2026/07/04 19:12:11.511,60.42,106.0 %,3.18 %,1267.76 MiB,8640.06 MiB,41.859 W,[N/A],2830.2 MHz,12721.06 MHz
2026/07/04 19:12:12.511,59.36,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.047 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:13.511,60.42,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.11 W,[N/A],2821.72 MHz,12721.06 MHz
2026/07/04 19:12:14.511,59.36,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.227 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:15.511,60.42,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.195 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:16.511,60.42,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.163 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:17.511,60.42,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.206 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:18.511,60.42,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.259 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:19.511,59.36,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.216 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:20.511,60.42,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.184 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:21.511,60.42,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.174 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:22.511,60.42,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.216 W,[N/A],2821.72 MHz,12721.06 MHz
2026/07/04 19:12:23.511,60.42,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.184 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:24.511,60.42,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.195 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:25.511,60.42,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.237 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:26.511,60.42,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.174 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:27.511,60.42,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.206 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:28.511,60.42,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.227 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:29.511,60.42,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.206 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:30.511,60.42,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.28 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:31.511,60.42,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.195 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:32.511,60.42,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.184 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:33.511,60.42,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.184 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:34.511,60.42,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.227 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:35.511,60.42,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.195 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:36.511,60.42,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.248 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:37.511,60.42,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.195 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:38.511,60.42,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.206 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:39.511,60.42,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.248 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:40.511,60.42,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.237 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:41.511,60.42,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.227 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:12:42.511,60.42,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.174 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:43.511,60.42,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.216 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:44.511,60.42,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.269 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:12:45.511,60.42,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.195 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:46.511,60.42,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.259 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:47.511,60.42,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.237 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:48.511,61.48,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.195 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:49.511,61.48,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.333 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:50.511,61.48,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.259 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:51.511,61.48,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.312 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:52.511,61.48,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.269 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:53.511,61.48,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.259 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:54.511,61.48,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.259 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:55.511,61.48,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.269 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:12:56.511,61.48,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.333 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:12:57.511,61.48,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.29 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:12:58.511,61.48,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.28 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:12:59.511,61.48,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.365 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:00.511,61.48,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.375 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:01.511,61.48,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.301 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:02.511,61.48,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.354 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:03.511,61.48,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.354 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:04.511,61.48,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.343 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:05.511,61.48,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.354 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:06.511,61.48,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.333 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:07.511,61.48,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.301 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:13:08.511,61.48,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.28 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:09.511,61.48,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.343 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:10.511,61.48,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.407 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:11.511,61.48,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.365 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:12.511,61.48,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.312 W,[N/A],2805.82 MHz,12721.06 MHz
2026/07/04 19:13:13.511,62.54,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.386 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:14.511,62.54,106.0 %,6.36 %,1414.04 MiB,8640.06 MiB,43.439 W,[N/A],2814.3 MHz,12721.06 MHz
2026/07/04 19:13:15.511,62.54,106.0 %,5.3 %,1414.04 MiB,8640.06 MiB,43.407 W,[N/A],2805.82 MHz,12721.06 MHz
