timestamp,temperature.gpu,utilization.gpu [%],utilization.memory [%],memory.used [MiB],memory.total [MiB],power.draw [W],fan.speed [%],clocks.current.sm [MHz],clocks.current.memory [MHz]
2026/07/04 19:10:18.511,46.8,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.744 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:19.511,47.84,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.744 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:20.511,47.84,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.744 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:21.511,47.84,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.734 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:22.511,47.84,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.734 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:23.511,47.84,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.754 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:24.511,47.84,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.754 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:25.511,46.8,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.765 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:26.511,46.8,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.744 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:27.511,46.8,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.744 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:28.511,46.8,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.744 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:29.511,46.8,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.744 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:30.511,46.8,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.754 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:31.511,46.8,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.744 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:32.511,46.8,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.754 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:33.511,46.8,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.754 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:34.511,46.8,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.744 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:35.511,46.8,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.754 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:36.511,46.8,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.744 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:37.511,46.8,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.754 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:38.511,46.8,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.765 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:39.511,46.8,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.754 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:40.511,46.8,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.754 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:41.511,46.8,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.744 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:42.511,46.8,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.754 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:43.511,46.8,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.744 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:44.511,46.8,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.734 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:45.511,46.8,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.765 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:46.511,46.8,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.754 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:47.511,46.8,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.734 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:48.511,46.8,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.744 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:49.511,46.8,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.754 W,[N/A],178.88 MHz,421.2 MHz
2026/07/04 19:10:50.511,46.8,0.0 %,0.0 %,2.08 MiB,8477.04 MiB,3.754 W,[N/A],187.2 MHz,421.2 MHz
2026/07/04 19:10:51.511,46.8,0.0 %,0.0 %,147.68 MiB,8477.04 MiB,12.241 W,[N/A],187.2 MHz,11441.04 MHz
2026/07/04 19:10:52.511,52.0,96.72 %,0.0 %,147.68 MiB,8477.04 MiB,35.017 W,[N/A],2917.2 MHz,12481.04 MHz
2026/07/04 19:10:53.511,53.04,96.72 %,0.0 %,147.68 MiB,8477.04 MiB,38.095 W,[N/A],2917.2 MHz,12481.04 MHz
2026/07/04 19:10:54.511,53.04,96.72 %,0.0 %,147.68 MiB,8477.04 MiB,38.137 W,[N/A],2917.2 MHz,12481.04 MHz
2026/07/04 19:10:55.511,53.04,96.72 %,0.0 %,147.68 MiB,8477.04 MiB,38.147 W,[N/A],2917.2 MHz,12481.04 MHz
2026/07/04 19:10:56.511,53.04,71.76 %,0.0 %,147.68 MiB,8477.04 MiB,33.478 W,[N/A],2948.4 MHz,12481.04 MHz
2026/07/04 19:10:57.511,53.04,72.8 %,0.0 %,147.68 MiB,8477.04 MiB,33.082 W,[N/A],2940.08 MHz,12481.04 MHz
2026/07/04 19:10:58.511,53.04,72.8 %,0.0 %,147.68 MiB,8477.04 MiB,33.103 W,[N/A],2948.4 MHz,12481.04 MHz
2026/07/04 19:10:59.511,53.04,72.8 %,0.0 %,147.68 MiB,8477.04 MiB,33.051 W,[N/A],2948.4 MHz,12481.04 MHz
2026/07/04 19:11:00.511,53.04,73.84 %,0.0 %,147.68 MiB,8477.04 MiB,33.426 W,[N/A],2948.4 MHz,12481.04 MHz
2026/07/04 19:11:01.511,55.12,95.68 %,0.0 %,147.68 MiB,8477.04 MiB,37.877 W,[N/A],2955.68 MHz,12481.04 MHz
2026/07/04 19:11:02.511,55.12,95.68 %,0.0 %,147.68 MiB,8477.04 MiB,38.74 W,[N/A],2948.4 MHz,12481.04 MHz
2026/07/04 19:11:03.511,55.12,95.68 %,0.0 %,189.28 MiB,8477.04 MiB,38.771 W,[N/A],2948.4 MHz,12481.04 MHz
2026/07/04 19:11:04.511,55.12,104.0 %,1.04 %,189.28 MiB,8477.04 MiB,39.426 W,[N/A],2839.2 MHz,12481.04 MHz
2026/07/04 19:11:05.511,55.12,104.0 %,1.04 %,189.28 MiB,8477.04 MiB,39.364 W,[N/A],2846.48 MHz,12481.04 MHz
2026/07/04 19:11:06.511,55.12,104.0 %,1.04 %,189.28 MiB,8477.04 MiB,39.374 W,[N/A],2839.2 MHz,12481.04 MHz
2026/07/04 19:11:07.511,56.16,104.0 %,1.04 %,189.28 MiB,8477.04 MiB,39.416 W,[N/A],2839.2 MHz,12481.04 MHz
2026/07/04 19:11:08.511,56.16,104.0 %,1.04 %,189.28 MiB,8477.04 MiB,39.437 W,[N/A],2839.2 MHz,12481.04 MHz
2026/07/04 19:11:09.511,56.16,104.0 %,1.04 %,189.28 MiB,8477.04 MiB,39.437 W,[N/A],2839.2 MHz,12481.04 MHz
2026/07/04 19:11:10.511,56.16,104.0 %,1.04 %,189.28 MiB,8477.04 MiB,39.395 W,[N/A],2839.2 MHz,12481.04 MHz
2026/07/04 19:11:11.511,56.16,102.96 %,1.04 %,189.28 MiB,8477.04 MiB,39.426 W,[N/A],2846.48 MHz,12481.04 MHz
2026/07/04 19:11:12.511,56.16,104.0 %,1.04 %,189.28 MiB,8477.04 MiB,39.426 W,[N/A],2846.48 MHz,12481.04 MHz
2026/07/04 19:11:13.511,57.2,104.0 %,1.04 %,189.28 MiB,8477.04 MiB,39.468 W,[N/A],2846.48 MHz,12481.04 MHz
2026/07/04 19:11:14.511,57.2,104.0 %,1.04 %,189.28 MiB,8477.04 MiB,39.478 W,[N/A],2839.2 MHz,12481.04 MHz
2026/07/04 19:11:15.511,57.2,104.0 %,1.04 %,289.12 MiB,8477.04 MiB,39.489 W,[N/A],2830.88 MHz,12481.04 MHz
2026/07/04 19:11:16.511,57.2,104.0 %,3.12 %,289.12 MiB,8477.04 MiB,41.059 W,[N/A],2823.6 MHz,12481.04 MHz
2026/07/04 19:11:17.511,57.2,104.0 %,3.12 %,289.12 MiB,8477.04 MiB,41.07 W,[N/A],2823.6 MHz,12481.04 MHz
2026/07/04 19:11:18.511,57.2,104.0 %,3.12 %,289.12 MiB,8477.04 MiB,41.09 W,[N/A],2823.6 MHz,12481.04 MHz
2026/07/04 19:11:19.511,57.2,104.0 %,3.12 %,289.12 MiB,8477.04 MiB,41.122 W,[N/A],2823.6 MHz,12481.04 MHz
2026/07/04 19:11:20.511,57.2,104.0 %,3.12 %,289.12 MiB,8477.04 MiB,41.07 W,[N/A],2823.6 MHz,12481.04 MHz
2026/07/04 19:11:21.511,58.24,104.0 %,3.12 %,289.12 MiB,8477.04 MiB,41.142 W,[N/A],2823.6 MHz,12481.04 MHz
2026/07/04 19:11:22.511,58.24,104.0 %,3.12 %,289.12 MiB,8477.04 MiB,41.142 W,[N/A],2823.6 MHz,12481.04 MHz
2026/07/04 19:11:23.511,58.24,104.0 %,3.12 %,289.12 MiB,8477.04 MiB,41.122 W,[N/A],2823.6 MHz,12481.04 MHz
2026/07/04 19:11:24.511,58.24,104.0 %,3.12 %,289.12 MiB,8477.04 MiB,41.153 W,[N/A],2823.6 MHz,12481.04 MHz
2026/07/04 19:11:25.511,58.24,104.0 %,3.12 %,289.12 MiB,8477.04 MiB,41.205 W,[N/A],2823.6 MHz,12481.04 MHz
2026/07/04 19:11:26.511,58.24,104.0 %,3.12 %,289.12 MiB,8477.04 MiB,41.236 W,[N/A],2823.6 MHz,12481.04 MHz
2026/07/04 19:11:27.511,58.24,104.0 %,3.12 %,488.8 MiB,8477.04 MiB,41.215 W,[N/A],2823.6 MHz,12481.04 MHz
2026/07/04 19:11:28.511,58.24,104.0 %,3.12 %,488.8 MiB,8477.04 MiB,41.226 W,[N/A],2792.4 MHz,12481.04 MHz
2026/07/04 19:11:29.511,59.28,104.0 %,3.12 %,488.8 MiB,8477.04 MiB,41.059 W,[N/A],2792.4 MHz,12481.04 MHz
2026/07/04 19:11:30.511,59.28,104.0 %,3.12 %,488.8 MiB,8477.04 MiB,41.132 W,[N/A],2792.4 MHz,12481.04 MHz
2026/07/04 19:11:31.511,59.28,104.0 %,3.12 %,488.8 MiB,8477.04 MiB,41.111 W,[N/A],2792.4 MHz,12481.04 MHz
2026/07/04 19:11:32.511,59.28,104.0 %,3.12 %,488.8 MiB,8477.04 MiB,41.142 W,[N/A],2792.4 MHz,12481.04 MHz
2026/07/04 19:11:33.511,59.28,104.0 %,3.12 %,488.8 MiB,8477.04 MiB,41.09 W,[N/A],2792.4 MHz,12481.04 MHz
2026/07/04 19:11:34.511,59.28,104.0 %,3.12 %,488.8 MiB,8477.04 MiB,41.153 W,[N/A],2799.68 MHz,12481.04 MHz
2026/07/04 19:11:35.511,59.28,104.0 %,3.12 %,488.8 MiB,8477.04 MiB,41.132 W,[N/A],2792.4 MHz,12481.04 MHz
2026/07/04 19:11:36.511,59.28,104.0 %,3.12 %,488.8 MiB,8477.04 MiB,41.215 W,[N/A],2799.68 MHz,12481.04 MHz
2026/07/04 19:11:37.511,59.28,104.0 %,3.12 %,488.8 MiB,8477.04 MiB,41.215 W,[N/A],2799.68 MHz,12481.04 MHz
2026/07/04 19:11:38.511,59.28,104.0 %,3.12 %,488.8 MiB,8477.04 MiB,41.122 W,[N/A],2792.4 MHz,12481.04 MHz
2026/07/04 19:11:39.511,59.28,104.0 %,3.12 %,813.28 MiB,8477.04 MiB,41.194 W,[N/A],2792.4 MHz,12481.04 MHz
2026/07/04 19:11:40.511,59.28,104.0 %,3.12 %,813.28 MiB,8477.04 MiB,41.111 W,[N/A],2776.8 MHz,12481.04 MHz
2026/07/04 19:11:41.511,59.28,104.0 %,3.12 %,813.28 MiB,8477.04 MiB,41.122 W,[N/A],2776.8 MHz,12481.04 MHz
2026/07/04 19:11:42.511,59.28,104.0 %,3.12 %,813.28 MiB,8477.04 MiB,41.142 W,[N/A],2776.8 MHz,12481.04 MHz
2026/07/04 19:11:43.511,59.28,104.0 %,3.12 %,813.28 MiB,8477.04 MiB,41.132 W,[N/A],2776.8 MHz,12481.04 MHz
2026/07/04 19:11:44.511,59.28,104.0 %,3.12 %,813.28 MiB,8477.04 MiB,41.111 W,[N/A],2776.8 MHz,12481.04 MHz
2026/07/04 19:11:45.511,59.28,104.0 %,3.12 %,813.28 MiB,8477.04 MiB,41.111 W,[N/A],2776.8 MHz,12481.04 MHz
2026/07/04 19:11:46.511,59.28,104.0 %,3.12 %,813.28 MiB,8477.04 MiB,41.09 W,[N/A],2776.8 MHz,12481.04 MHz
2026/07/04 19:11:47.511,59.28,104.0 %,3.12 %,813.28 MiB,8477.04 MiB,41.122 W,[N/A],2776.8 MHz,12481.04 MHz
2026/07/04 19:11:48.511,59.28,104.0 %,3.12 %,813.28 MiB,8477.04 MiB,41.059 W,[N/A],2776.8 MHz,12481.04 MHz
2026/07/04 19:11:49.511,59.28,104.0 %,3.12 %,813.28 MiB,8477.04 MiB,41.07 W,[N/A],2776.8 MHz,12481.04 MHz
2026/07/04 19:11:50.511,59.28,104.0 %,3.12 %,813.28 MiB,8477.04 MiB,41.07 W,[N/A],2776.8 MHz,12481.04 MHz
2026/07/04 19:11:51.511,59.28,104.0 %,3.12 %,1243.84 MiB,8477.04 MiB,41.07 W,[N/A],2776.8 MHz,12481.04 MHz
2026/07/04 19:11:52.511,58.24,104.0 %,5.2 %,1387.36 MiB,8477.04 MiB,42.234 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:11:53.511,59.28,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.297 W,[N/A],2768.48 MHz,12481.04 MHz
2026/07/04 19:11:54.511,58.24,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.411 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:11:55.511,59.28,104.0 %,5.2 %,1387.36 MiB,8477.04 MiB,42.38 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:11:56.511,59.28,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.349 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:11:57.511,59.28,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.39 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:11:58.511,59.28,104.0 %,5.2 %,1387.36 MiB,8477.04 MiB,42.442 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:11:59.511,58.24,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.401 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:00.511,59.28,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.37 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:01.511,59.28,104.0 %,5.2 %,1387.36 MiB,8477.04 MiB,42.359 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:02.511,59.28,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.401 W,[N/A],2768.48 MHz,12481.04 MHz
2026/07/04 19:12:03.511,59.28,104.0 %,5.2 %,1387.36 MiB,8477.04 MiB,42.37 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:04.511,59.28,104.0 %,5.2 %,1387.36 MiB,8477.04 MiB,42.38 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:05.511,59.28,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.422 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:06.511,59.28,104.0 %,5.2 %,1387.36 MiB,8477.04 MiB,42.359 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:07.511,59.28,104.0 %,5.2 %,1387.36 MiB,8477.04 MiB,42.39 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:08.511,59.28,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.411 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:09.511,59.28,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.39 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:10.511,59.28,104.0 %,5.2 %,1387.36 MiB,8477.04 MiB,42.463 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:11.511,59.28,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.38 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:12.511,59.28,104.0 %,5.2 %,1387.36 MiB,8477.04 MiB,42.37 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:13.511,59.28,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.37 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:14.511,59.28,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.411 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:15.511,59.28,104.0 %,5.2 %,1387.36 MiB,8477.04 MiB,42.38 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:16.511,59.28,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.432 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:17.511,59.28,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.38 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:18.511,59.28,104.0 %,5.2 %,1387.36 MiB,8477.04 MiB,42.39 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:19.511,59.28,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.432 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:20.511,59.28,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.422 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:21.511,59.28,104.0 %,5.2 %,1387.36 MiB,8477.04 MiB,42.411 W,[N/A],2752.88 MHz,12481.04 MHz
2026/07/04 19:12:22.511,59.28,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.359 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:23.511,59.28,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.401 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:24.511,59.28,104.0 %,5.2 %,1387.36 MiB,8477.04 MiB,42.453 W,[N/A],2752.88 MHz,12481.04 MHz
2026/07/04 19:12:25.511,59.28,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.38 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:26.511,59.28,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.442 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:27.511,59.28,104.0 %,5.2 %,1387.36 MiB,8477.04 MiB,42.422 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:28.511,60.32,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.38 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:29.511,60.32,104.0 %,5.2 %,1387.36 MiB,8477.04 MiB,42.515 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:30.511,60.32,104.0 %,5.2 %,1387.36 MiB,8477.04 MiB,42.442 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:31.511,60.32,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.494 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:32.511,60.32,104.0 %,5.2 %,1387.36 MiB,8477.04 MiB,42.453 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:33.511,60.32,104.0 %,5.2 %,1387.36 MiB,8477.04 MiB,42.442 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:34.511,60.32,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.442 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:35.511,60.32,104.0 %,5.2 %,1387.36 MiB,8477.04 MiB,42.453 W,[N/A],2752.88 MHz,12481.04 MHz
2026/07/04 19:12:36.511,60.32,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.515 W,[N/A],2752.88 MHz,12481.04 MHz
2026/07/04 19:12:37.511,60.32,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.474 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:38.511,60.32,104.0 %,5.2 %,1387.36 MiB,8477.04 MiB,42.463 W,[N/A],2752.88 MHz,12481.04 MHz
2026/07/04 19:12:39.511,60.32,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.546 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:40.511,60.32,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.557 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:41.511,60.32,104.0 %,5.2 %,1387.36 MiB,8477.04 MiB,42.484 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:42.511,60.32,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.536 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:43.511,60.32,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.536 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:44.511,60.32,104.0 %,5.2 %,1387.36 MiB,8477.04 MiB,42.526 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:45.511,60.32,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.536 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:46.511,60.32,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.515 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:47.511,60.32,104.0 %,5.2 %,1387.36 MiB,8477.04 MiB,42.484 W,[N/A],2752.88 MHz,12481.04 MHz
2026/07/04 19:12:48.511,60.32,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.463 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:49.511,60.32,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.526 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:50.511,60.32,104.0 %,5.2 %,1387.36 MiB,8477.04 MiB,42.588 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:51.511,60.32,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.546 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:52.511,60.32,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.494 W,[N/A],2752.88 MHz,12481.04 MHz
2026/07/04 19:12:53.511,61.36,104.0 %,5.2 %,1387.36 MiB,8477.04 MiB,42.567 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:54.511,61.36,104.0 %,6.24 %,1387.36 MiB,8477.04 MiB,42.619 W,[N/A],2761.2 MHz,12481.04 MHz
2026/07/04 19:12:55.511,61.36,104.0 %,5.2 %,1387.36 MiB,8477.04 MiB,42.588 W,[N/A],2752.88 MHz,12481.04 MHz
