timestamp,temperature.gpu,utilization.gpu [%],utilization.memory [%],memory.used [MiB],memory.total [MiB],power.draw [W],fan.speed [%],clocks.current.sm [MHz],clocks.current.memory [MHz]
2026/07/04 19:10:12.511,45.45,0.0 %,0.0 %,2.02 MiB,8232.51 MiB,3.646 W,[N/A],181.8 MHz,409.05 MHz
2026/07/04 19:10:13.511,45.45,0.0 %,0.0 %,2.02 MiB,8232.51 MiB,3.636 W,[N/A],181.8 MHz,409.05 MHz
2026/07/04 19:10:14.511,45.45,0.0 %,0.0 %,2.02 MiB,8232.51 MiB,3.646 W,[N/A],181.8 MHz,409.05 MHz
2026/07/04 19:10:15.511,45.45,0.0 %,0.0 %,2.02 MiB,8232.51 MiB,3.656 W,[N/A],181.8 MHz,409.05 MHz
2026/07/04 19:10:16.511,45.45,0.0 %,0.0 %,2.02 MiB,8232.51 MiB,3.646 W,[N/A],181.8 MHz,409.05 MHz
2026/07/04 19:10:17.511,45.45,0.0 %,0.0 %,2.02 MiB,8232.51 MiB,3.646 W,[N/A],181.8 MHz,409.05 MHz
2026/07/04 19:10:18.511,45.45,0.0 %,0.0 %,2.02 MiB,8232.51 MiB,3.636 W,[N/A],181.8 MHz,409.05 MHz
2026/07/04 19:10:19.511,45.45,0.0 %,0.0 %,2.02 MiB,8232.51 MiB,3.646 W,[N/A],181.8 MHz,409.05 MHz
2026/07/04 19:10:20.511,45.45,0.0 %,0.0 %,2.02 MiB,8232.51 MiB,3.636 W,[N/A],181.8 MHz,409.05 MHz
2026/07/04 19:10:21.511,45.45,0.0 %,0.0 %,2.02 MiB,8232.51 MiB,3.626 W,[N/A],181.8 MHz,409.05 MHz
2026/07/04 19:10:22.511,45.45,0.0 %,0.0 %,2.02 MiB,8232.51 MiB,3.656 W,[N/A],181.8 MHz,409.05 MHz
2026/07/04 19:10:23.511,45.45,0.0 %,0.0 %,2.02 MiB,8232.51 MiB,3.646 W,[N/A],181.8 MHz,409.05 MHz
2026/07/04 19:10:24.511,45.45,0.0 %,0.0 %,2.02 MiB,8232.51 MiB,3.626 W,[N/A],181.8 MHz,409.05 MHz
2026/07/04 19:10:25.511,45.45,0.0 %,0.0 %,2.02 MiB,8232.51 MiB,3.636 W,[N/A],181.8 MHz,409.05 MHz
2026/07/04 19:10:26.511,45.45,0.0 %,0.0 %,2.02 MiB,8232.51 MiB,3.646 W,[N/A],173.72 MHz,409.05 MHz
2026/07/04 19:10:27.511,45.45,0.0 %,0.0 %,2.02 MiB,8232.51 MiB,3.646 W,[N/A],181.8 MHz,409.05 MHz
2026/07/04 19:10:28.511,45.45,0.0 %,0.0 %,143.42 MiB,8232.51 MiB,11.888 W,[N/A],181.8 MHz,11111.01 MHz
2026/07/04 19:10:29.511,50.5,93.93 %,0.0 %,143.42 MiB,8232.51 MiB,34.007 W,[N/A],2833.05 MHz,12121.01 MHz
2026/07/04 19:10:30.511,51.51,93.93 %,0.0 %,143.42 MiB,8232.51 MiB,36.996 W,[N/A],2833.05 MHz,12121.01 MHz
2026/07/04 19:10:31.511,51.51,93.93 %,0.0 %,143.42 MiB,8232.51 MiB,37.037 W,[N/A],2833.05 MHz,12121.01 MHz
2026/07/04 19:10:32.511,51.51,93.93 %,0.0 %,143.42 MiB,8232.51 MiB,37.047 W,[N/A],2833.05 MHz,12121.01 MHz
2026/07/04 19:10:33.511,51.51,69.69 %,0.0 %,143.42 MiB,8232.51 MiB,32.512 W,[N/A],2863.35 MHz,12121.01 MHz
2026/07/04 19:10:34.511,51.51,70.7 %,0.0 %,143.42 MiB,8232.51 MiB,32.128 W,[N/A],2855.27 MHz,12121.01 MHz
2026/07/04 19:10:35.511,51.51,70.7 %,0.0 %,143.42 MiB,8232.51 MiB,32.148 W,[N/A],2863.35 MHz,12121.01 MHz
2026/07/04 19:10:36.511,51.51,70.7 %,0.0 %,143.42 MiB,8232.51 MiB,32.098 W,[N/A],2863.35 MHz,12121.01 MHz
2026/07/04 19:10:37.511,51.51,71.71 %,0.0 %,143.42 MiB,8232.51 MiB,32.461 W,[N/A],2863.35 MHz,12121.01 MHz
2026/07/04 19:10:38.511,53.53,92.92 %,0.0 %,143.42 MiB,8232.51 MiB,36.784 W,[N/A],2870.42 MHz,12121.01 MHz
2026/07/04 19:10:39.511,53.53,92.92 %,0.0 %,143.42 MiB,8232.51 MiB,37.622 W,[N/A],2863.35 MHz,12121.01 MHz
2026/07/04 19:10:40.511,53.53,92.92 %,0.0 %,183.82 MiB,8232.51 MiB,37.653 W,[N/A],2863.35 MHz,12121.01 MHz
2026/07/04 19:10:41.511,53.53,101.0 %,1.01 %,183.82 MiB,8232.51 MiB,38.289 W,[N/A],2757.3 MHz,12121.01 MHz
2026/07/04 19:10:42.511,53.53,101.0 %,1.01 %,183.82 MiB,8232.51 MiB,38.229 W,[N/A],2764.37 MHz,12121.01 MHz
2026/07/04 19:10:43.511,53.53,101.0 %,1.01 %,183.82 MiB,8232.51 MiB,38.239 W,[N/A],2757.3 MHz,12121.01 MHz
2026/07/04 19:10:44.511,54.54,101.0 %,1.01 %,183.82 MiB,8232.51 MiB,38.279 W,[N/A],2757.3 MHz,12121.01 MHz
2026/07/04 19:10:45.511,54.54,101.0 %,1.01 %,183.82 MiB,8232.51 MiB,38.299 W,[N/A],2757.3 MHz,12121.01 MHz
2026/07/04 19:10:46.511,54.54,101.0 %,1.01 %,183.82 MiB,8232.51 MiB,38.299 W,[N/A],2757.3 MHz,12121.01 MHz
2026/07/04 19:10:47.511,54.54,101.0 %,1.01 %,183.82 MiB,8232.51 MiB,38.259 W,[N/A],2757.3 MHz,12121.01 MHz
2026/07/04 19:10:48.511,54.54,99.99 %,1.01 %,183.82 MiB,8232.51 MiB,38.289 W,[N/A],2764.37 MHz,12121.01 MHz
2026/07/04 19:10:49.511,54.54,101.0 %,1.01 %,183.82 MiB,8232.51 MiB,38.289 W,[N/A],2764.37 MHz,12121.01 MHz
2026/07/04 19:10:50.511,55.55,101.0 %,1.01 %,183.82 MiB,8232.51 MiB,38.33 W,[N/A],2764.37 MHz,12121.01 MHz
2026/07/04 19:10:51.511,55.55,101.0 %,1.01 %,183.82 MiB,8232.51 MiB,38.34 W,[N/A],2757.3 MHz,12121.01 MHz
2026/07/04 19:10:52.511,55.55,101.0 %,1.01 %,280.78 MiB,8232.51 MiB,38.35 W,[N/A],2749.22 MHz,12121.01 MHz
2026/07/04 19:10:53.511,55.55,101.0 %,3.03 %,280.78 MiB,8232.51 MiB,39.875 W,[N/A],2742.15 MHz,12121.01 MHz
2026/07/04 19:10:54.511,55.55,101.0 %,3.03 %,280.78 MiB,8232.51 MiB,39.885 W,[N/A],2742.15 MHz,12121.01 MHz
2026/07/04 19:10:55.511,55.55,101.0 %,3.03 %,280.78 MiB,8232.51 MiB,39.905 W,[N/A],2742.15 MHz,12121.01 MHz
2026/07/04 19:10:56.511,55.55,101.0 %,3.03 %,280.78 MiB,8232.51 MiB,39.935 W,[N/A],2742.15 MHz,12121.01 MHz
2026/07/04 19:10:57.511,55.55,101.0 %,3.03 %,280.78 MiB,8232.51 MiB,39.885 W,[N/A],2742.15 MHz,12121.01 MHz
2026/07/04 19:10:58.511,56.56,101.0 %,3.03 %,280.78 MiB,8232.51 MiB,39.956 W,[N/A],2742.15 MHz,12121.01 MHz
2026/07/04 19:10:59.511,56.56,101.0 %,3.03 %,280.78 MiB,8232.51 MiB,39.956 W,[N/A],2742.15 MHz,12121.01 MHz
2026/07/04 19:11:00.511,56.56,101.0 %,3.03 %,280.78 MiB,8232.51 MiB,39.935 W,[N/A],2742.15 MHz,12121.01 MHz
2026/07/04 19:11:01.511,56.56,101.0 %,3.03 %,280.78 MiB,8232.51 MiB,39.966 W,[N/A],2742.15 MHz,12121.01 MHz
2026/07/04 19:11:02.511,56.56,101.0 %,3.03 %,280.78 MiB,8232.51 MiB,40.016 W,[N/A],2742.15 MHz,12121.01 MHz
2026/07/04 19:11:03.511,56.56,101.0 %,3.03 %,280.78 MiB,8232.51 MiB,40.046 W,[N/A],2742.15 MHz,12121.01 MHz
2026/07/04 19:11:04.511,56.56,101.0 %,3.03 %,474.7 MiB,8232.51 MiB,40.026 W,[N/A],2742.15 MHz,12121.01 MHz
2026/07/04 19:11:05.511,56.56,101.0 %,3.03 %,474.7 MiB,8232.51 MiB,40.036 W,[N/A],2711.85 MHz,12121.01 MHz
2026/07/04 19:11:06.511,57.57,101.0 %,3.03 %,474.7 MiB,8232.51 MiB,39.875 W,[N/A],2711.85 MHz,12121.01 MHz
2026/07/04 19:11:07.511,57.57,101.0 %,3.03 %,474.7 MiB,8232.51 MiB,39.945 W,[N/A],2711.85 MHz,12121.01 MHz
2026/07/04 19:11:08.511,57.57,101.0 %,3.03 %,474.7 MiB,8232.51 MiB,39.925 W,[N/A],2711.85 MHz,12121.01 MHz
2026/07/04 19:11:09.511,57.57,101.0 %,3.03 %,474.7 MiB,8232.51 MiB,39.956 W,[N/A],2711.85 MHz,12121.01 MHz
2026/07/04 19:11:10.511,57.57,101.0 %,3.03 %,474.7 MiB,8232.51 MiB,39.905 W,[N/A],2711.85 MHz,12121.01 MHz
2026/07/04 19:11:11.511,57.57,101.0 %,3.03 %,474.7 MiB,8232.51 MiB,39.966 W,[N/A],2718.92 MHz,12121.01 MHz
2026/07/04 19:11:12.511,57.57,101.0 %,3.03 %,474.7 MiB,8232.51 MiB,39.945 W,[N/A],2711.85 MHz,12121.01 MHz
2026/07/04 19:11:13.511,57.57,101.0 %,3.03 %,474.7 MiB,8232.51 MiB,40.026 W,[N/A],2718.92 MHz,12121.01 MHz
2026/07/04 19:11:14.511,57.57,101.0 %,3.03 %,474.7 MiB,8232.51 MiB,40.026 W,[N/A],2718.92 MHz,12121.01 MHz
2026/07/04 19:11:15.511,57.57,101.0 %,3.03 %,474.7 MiB,8232.51 MiB,39.935 W,[N/A],2711.85 MHz,12121.01 MHz
2026/07/04 19:11:16.511,57.57,101.0 %,3.03 %,789.82 MiB,8232.51 MiB,40.006 W,[N/A],2711.85 MHz,12121.01 MHz
2026/07/04 19:11:17.511,57.57,101.0 %,3.03 %,789.82 MiB,8232.51 MiB,39.925 W,[N/A],2696.7 MHz,12121.01 MHz
2026/07/04 19:11:18.511,57.57,101.0 %,3.03 %,789.82 MiB,8232.51 MiB,39.935 W,[N/A],2696.7 MHz,12121.01 MHz
2026/07/04 19:11:19.511,57.57,101.0 %,3.03 %,789.82 MiB,8232.51 MiB,39.956 W,[N/A],2696.7 MHz,12121.01 MHz
2026/07/04 19:11:20.511,57.57,101.0 %,3.03 %,789.82 MiB,8232.51 MiB,39.945 W,[N/A],2696.7 MHz,12121.01 MHz
2026/07/04 19:11:21.511,57.57,101.0 %,3.03 %,789.82 MiB,8232.51 MiB,39.925 W,[N/A],2696.7 MHz,12121.01 MHz
2026/07/04 19:11:22.511,57.57,101.0 %,3.03 %,789.82 MiB,8232.51 MiB,39.925 W,[N/A],2696.7 MHz,12121.01 MHz
2026/07/04 19:11:23.511,57.57,101.0 %,3.03 %,789.82 MiB,8232.51 MiB,39.905 W,[N/A],2696.7 MHz,12121.01 MHz
2026/07/04 19:11:24.511,57.57,101.0 %,3.03 %,789.82 MiB,8232.51 MiB,39.935 W,[N/A],2696.7 MHz,12121.01 MHz
2026/07/04 19:11:25.511,57.57,101.0 %,3.03 %,789.82 MiB,8232.51 MiB,39.875 W,[N/A],2696.7 MHz,12121.01 MHz
2026/07/04 19:11:26.511,57.57,101.0 %,3.03 %,789.82 MiB,8232.51 MiB,39.885 W,[N/A],2696.7 MHz,12121.01 MHz
2026/07/04 19:11:27.511,57.57,101.0 %,3.03 %,789.82 MiB,8232.51 MiB,39.885 W,[N/A],2696.7 MHz,12121.01 MHz
2026/07/04 19:11:28.511,57.57,101.0 %,3.03 %,1207.96 MiB,8232.51 MiB,39.885 W,[N/A],2696.7 MHz,12121.01 MHz
2026/07/04 19:11:29.511,56.56,101.0 %,5.05 %,1347.34 MiB,8232.51 MiB,41.016 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:11:30.511,57.57,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.077 W,[N/A],2688.62 MHz,12121.01 MHz
2026/07/04 19:11:31.511,56.56,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.188 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:11:32.511,57.57,101.0 %,5.05 %,1347.34 MiB,8232.51 MiB,41.158 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:11:33.511,57.57,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.127 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:11:34.511,57.57,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.168 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:11:35.511,57.57,101.0 %,5.05 %,1347.34 MiB,8232.51 MiB,41.218 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:11:36.511,56.56,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.178 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:11:37.511,57.57,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.147 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:11:38.511,57.57,101.0 %,5.05 %,1347.34 MiB,8232.51 MiB,41.137 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:11:39.511,57.57,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.178 W,[N/A],2688.62 MHz,12121.01 MHz
2026/07/04 19:11:40.511,57.57,101.0 %,5.05 %,1347.34 MiB,8232.51 MiB,41.147 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:11:41.511,57.57,101.0 %,5.05 %,1347.34 MiB,8232.51 MiB,41.158 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:11:42.511,57.57,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.198 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:11:43.511,57.57,101.0 %,5.05 %,1347.34 MiB,8232.51 MiB,41.137 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:11:44.511,57.57,101.0 %,5.05 %,1347.34 MiB,8232.51 MiB,41.168 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:11:45.511,57.57,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.188 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:11:46.511,57.57,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.168 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:11:47.511,57.57,101.0 %,5.05 %,1347.34 MiB,8232.51 MiB,41.238 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:11:48.511,57.57,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.158 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:11:49.511,57.57,101.0 %,5.05 %,1347.34 MiB,8232.51 MiB,41.147 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:11:50.511,57.57,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.147 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:11:51.511,57.57,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.188 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:11:52.511,57.57,101.0 %,5.05 %,1347.34 MiB,8232.51 MiB,41.158 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:11:53.511,57.57,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.208 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:11:54.511,57.57,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.158 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:11:55.511,57.57,101.0 %,5.05 %,1347.34 MiB,8232.51 MiB,41.168 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:11:56.511,57.57,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.208 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:11:57.511,57.57,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.198 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:11:58.511,57.57,101.0 %,5.05 %,1347.34 MiB,8232.51 MiB,41.188 W,[N/A],2673.47 MHz,12121.01 MHz
2026/07/04 19:11:59.511,57.57,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.137 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:12:00.511,57.57,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.178 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:12:01.511,57.57,101.0 %,5.05 %,1347.34 MiB,8232.51 MiB,41.228 W,[N/A],2673.47 MHz,12121.01 MHz
2026/07/04 19:12:02.511,57.57,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.158 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:12:03.511,57.57,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.218 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:12:04.511,57.57,101.0 %,5.05 %,1347.34 MiB,8232.51 MiB,41.198 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:12:05.511,58.58,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.158 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:12:06.511,58.58,101.0 %,5.05 %,1347.34 MiB,8232.51 MiB,41.289 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:12:07.511,58.58,101.0 %,5.05 %,1347.34 MiB,8232.51 MiB,41.218 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:12:08.511,58.58,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.269 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:12:09.511,58.58,101.0 %,5.05 %,1347.34 MiB,8232.51 MiB,41.228 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:12:10.511,58.58,101.0 %,5.05 %,1347.34 MiB,8232.51 MiB,41.218 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:12:11.511,58.58,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.218 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:12:12.511,58.58,101.0 %,5.05 %,1347.34 MiB,8232.51 MiB,41.228 W,[N/A],2673.47 MHz,12121.01 MHz
2026/07/04 19:12:13.511,58.58,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.289 W,[N/A],2673.47 MHz,12121.01 MHz
2026/07/04 19:12:14.511,58.58,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.248 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:12:15.511,58.58,101.0 %,5.05 %,1347.34 MiB,8232.51 MiB,41.238 W,[N/A],2673.47 MHz,12121.01 MHz
2026/07/04 19:12:16.511,58.58,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.319 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:12:17.511,58.58,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.329 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:12:18.511,58.58,101.0 %,5.05 %,1347.34 MiB,8232.51 MiB,41.259 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:12:19.511,58.58,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.309 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:12:20.511,58.58,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.309 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:12:21.511,58.58,101.0 %,5.05 %,1347.34 MiB,8232.51 MiB,41.299 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:12:22.511,58.58,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.309 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:12:23.511,58.58,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.289 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:12:24.511,58.58,101.0 %,5.05 %,1347.34 MiB,8232.51 MiB,41.259 W,[N/A],2673.47 MHz,12121.01 MHz
2026/07/04 19:12:25.511,58.58,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.238 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:12:26.511,58.58,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.299 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:12:27.511,58.58,101.0 %,5.05 %,1347.34 MiB,8232.51 MiB,41.36 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:12:28.511,58.58,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.319 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:12:29.511,58.58,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.269 W,[N/A],2673.47 MHz,12121.01 MHz
2026/07/04 19:12:30.511,59.59,101.0 %,5.05 %,1347.34 MiB,8232.51 MiB,41.339 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:12:31.511,59.59,101.0 %,6.06 %,1347.34 MiB,8232.51 MiB,41.39 W,[N/A],2681.55 MHz,12121.01 MHz
2026/07/04 19:12:32.511,59.59,101.0 %,5.05 %,1347.34 MiB,8232.51 MiB,41.36 W,[N/A],2673.47 MHz,12121.01 MHz
